stefy
ID	proteína	bacteria	pvalue	log2FoldChange
SEQF2916_02301	Adenosylhomocysteinase	Acinetobacter johnsonii	0.446446741	1E+09
SEQF3088_00833	Glyceraldehyde-3-phosphate dehydrogenase 1	Campylobacter sputorum	0.456114758	0.419818691
SEQF3157_03386	Bifunctional PGK/TIM	Segetibacter aerophilus	0.459455604	0.489208886
SEQF1075_00648	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1075_01054	DNA protection during starvation protein	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1075_01363	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1075_01799	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1075_02047	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1075_02074	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1076_00183	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1076_01321	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1078_00123	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1078_00534	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1078_00891	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1078_01071	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1078_01392	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1160_01060	50S ribosomal protein L11	Fusobacterium periodonticum	0.540401376	2E+09
SEQF1160_01287	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium periodonticum	0.540401376	2E+09
SEQF1160_01570	DNA protection during starvation protein	Fusobacterium periodonticum	0.540401376	2E+09
SEQF1160_02025	Putative dipeptidase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF1680_01564	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1680_01758	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1680_02099	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1879_00186	Pyruvate synthase	Fusobacterium sp.	0.540401376	2E+09
SEQF1879_00822	50S ribosomal protein L11	Fusobacterium sp.	0.540401376	2E+09
SEQF1879_01278	DNA protection during starvation protein	Fusobacterium sp.	0.540401376	2E+09
SEQF1879_01636	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium sp.	0.540401376	2E+09
SEQF1879_01758	Putative dipeptidase	Fusobacterium sp.	0.540401376	2E+09
SEQF1883_00154	DNA protection during starvation protein	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1883_00956	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1883_01228	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1883_01878	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF1983_01117	Acetate CoA-transferase subunit alpha	Fusobacterium gonidiaformans	0.540401376	2E+09
SEQF2065_01167	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2065_01325	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2067_00003	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2067_00098	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2067_00290	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2067_00582	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2067_00800	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2067_00948	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2406_00497	DNA protection during starvation protein	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2406_00533	50S ribosomal protein L11	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2406_00843	Putative dipeptidase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2406_00896	Pyruvate synthase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2406_01060	Phenyllactate dehydrogenase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2406_01639	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2529_00008	Phenyllactate dehydrogenase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2529_00086	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2529_01098	Putative dipeptidase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2529_01423	Acetate CoA-transferase subunit alpha	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2529_02124	50S ribosomal protein L11	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2530_00262	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2530_00777	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2530_01740	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2530_01909	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2531_00044	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2531_01240	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2531_01433	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2531_02141	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2532_01650	Putative dipeptidase	Fusobacterium necrophorum	0.540401376	2E+09
SEQF2539_00373	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2539_00583	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2539_01553	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2539_01922	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2550_00670	Acetate CoA-transferase subunit alpha	Fusobacterium gonidiaformans	0.540401376	2E+09
SEQF2550_00697	Putative dipeptidase	Fusobacterium gonidiaformans	0.540401376	2E+09
SEQF2550_01241	Formate--tetrahydrofolate ligase	Fusobacterium gonidiaformans	0.540401376	2E+09
SEQF2555_00304	DNA protection during starvation protein	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2555_00412	Putative dipeptidase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2555_00827	Acetate CoA-transferase subunit alpha	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2555_02034	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2555_02117	Phenyllactate dehydrogenase	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2555_02234	50S ribosomal protein L11	Fusobacterium periodonticum	0.540401376	2E+09
SEQF2670_01079	Putative dipeptidase	Fusobacterium necrophorum	0.540401376	2E+09
SEQF2670_01471	Formate--tetrahydrofolate ligase	Fusobacterium necrophorum	0.540401376	2E+09
SEQF2787_01036	Formate--tetrahydrofolate ligase	Peptostreptococcaceae	0.540401376	2E+09
SEQF2812_00483	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2812_01267	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2812_01597	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2812_01629	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2812_02017	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2812_02259	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2813_00081	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2813_00442	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2813_00726	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2813_01127	DNA protection during starvation protein	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2813_01439	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2813_01820	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2813_01847	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2814_00193	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2814_00219	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2814_00578	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2814_01441	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2814_01991	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2815_00159	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2815_00364	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2815_01312	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2815_01793	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2816_00423	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2816_00741	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2816_00969	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2816_02145	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2817_00535	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2817_01569	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2817_01763	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2817_02104	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2818_00012	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2818_00219	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2818_00347	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2818_00739	DNA protection during starvation protein	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2818_00996	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2818_01220	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2818_01793	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2819_00386	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2819_00523	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2819_00925	DNA protection during starvation protein	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2819_01218	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2819_01461	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2819_01489	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2819_01831	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2820_00386	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2820_00570	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2820_00726	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2820_00958	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2820_01233	DNA protection during starvation protein	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2820_01749	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2820_01942	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2821_00028	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2821_00229	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2821_00622	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2821_00979	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2821_01164	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2821_01194	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2821_01493	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2822_00064	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2822_00096	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2822_00387	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2822_01038	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2822_01238	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2822_01461	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2822_01983	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2840_00184	Acetate CoA-transferase subunit alpha	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2840_00618	50S ribosomal protein L11	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2840_00964	Pyruvate synthase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2840_01154	Rubrerythrin	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2840_01181	Phenyllactate dehydrogenase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2840_01595	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2840_02309	Putative dipeptidase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2841_00362	Putative dipeptidase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2841_01019	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2841_01427	Phenyllactate dehydrogenase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2841_01454	Rubrerythrin	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2841_01647	Pyruvate synthase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2841_02007	50S ribosomal protein L11	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2841_02458	Acetate CoA-transferase subunit alpha	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2842_00069	Acetate CoA-transferase subunit alpha	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2842_00522	50S ribosomal protein L11	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2842_00940	Pyruvate synthase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2842_01097	Phenyllactate dehydrogenase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2842_01448	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2842_02069	Putative dipeptidase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2843_00054	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2843_00391	Phenyllactate dehydrogenase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2843_00614	Acetate CoA-transferase subunit alpha	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2843_01344	50S ribosomal protein L11	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2843_01482	Putative dipeptidase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2843_02225	Pyruvate synthase	Fusobacterium hwasookii	0.540401376	2E+09
SEQF2888_00447	Tryptophanase 2	Peptoniphilus harei	0.540401376	2E+09
SEQF2896_00011	Pyruvate synthase	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_00127	putative FAD-linked oxidoreductase	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_00223	Alkaline shock protein 23	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_00445	50S ribosomal protein L11	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_00615	Acetate CoA-transferase subunit alpha	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_00991	Putative dipeptidase	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_01680	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_01947	Phenyllactate dehydrogenase	Fusobacterium sp.	0.540401376	2E+09
SEQF2896_01977	Rubrerythrin	Fusobacterium sp.	0.540401376	2E+09
SEQF2959_00207	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2959_00798	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2959_01029	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2959_01816	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2959_01918	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2960_00575	Tryptophanase 2	Peptoniphilus harei	0.540401376	2E+09
SEQF2963_00527	Tryptophanase 1	Peptoniphilus sp.	0.540401376	2E+09
SEQF2973_00107	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2973_01577	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2973_01689	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2973_01896	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2973_02092	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_00154	Acetate CoA-transferase subunit alpha	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_00768	putative FAD-linked oxidoreductase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_00905	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_01283	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_01363	DNA protection during starvation protein	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_01626	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_01878	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2980_01915	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF2985_00028	Phenyllactate dehydrogenase	Fusobacterium sp.	0.540401376	2E+09
SEQF2985_00057	Rubrerythrin	Fusobacterium sp.	0.540401376	2E+09
SEQF2985_00187	Pyruvate synthase	Fusobacterium sp.	0.540401376	2E+09
SEQF2985_00552	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium sp.	0.540401376	2E+09
SEQF2985_00921	Putative dipeptidase	Fusobacterium sp.	0.540401376	2E+09
SEQF2985_01075	50S ribosomal protein L11	Fusobacterium sp.	0.540401376	2E+09
SEQF3018_00240	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3018_00267	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3018_00380	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3018_00496	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3018_00826	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3018_01235	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3018_01766	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3025_00393	50S ribosomal protein L11	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3025_00982	Putative dipeptidase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3025_01108	Phenyllactate dehydrogenase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3025_01134	Rubrerythrin	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3025_01292	Pyruvate synthase	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3025_01429	Alkaline shock protein 23	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3025_02306	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium nucleatum	0.540401376	2E+09
SEQF3040_00080	Malate dehydrogenase	Corynebacterium sp.	0.540401376	2E+09
SEQF3152_00672	Formate--tetrahydrofolate ligase	Fusobacterium naviforme	0.540401376	2E+09
SEQF3154_02281	Tryptophanase 1	Peptoniphilus asaccharolyticus	0.540401376	2E+09
SEQF3163_00676	Formate--tetrahydrofolate ligase	Fusobacterium naviforme	0.540401376	2E+09
SEQF3164_00315	Formate--tetrahydrofolate ligase	Fusobacterium naviforme	0.540401376	2E+09
SEQF3181_00575	50S ribosomal protein L11	Fusobacterium sp.	0.540401376	2E+09
SEQF3181_00803	Acetate CoA-transferase subunit alpha	Fusobacterium sp.	0.540401376	2E+09
SEQF3181_01322	Caffeyl-CoA reductase-Etf complex subunit CarD	Fusobacterium sp.	0.540401376	2E+09
SEQF3181_01410	Putative dipeptidase	Fusobacterium sp.	0.540401376	2E+09
SEQF3181_01697	Tryptophanase 1	Fusobacterium sp.	0.540401376	2E+09
SEQF3190_01116	L-lysine 2 3-aminomutase	Porphyromonas gingivalis	0.540401376	2E+09
SEQF1075_00055	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1075_00500	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1075_00701	Fructose-bisphosphate aldolase class 1	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1075_01317	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1076_00690	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1076_01320	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1076_02169	Ribose-5-phosphate isomerase B	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1078_00028	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1078_00763	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1078_01011	Periplasmic dipeptide transport protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1160_00727	Acyl carrier protein	Fusobacterium periodonticum	0.558557126	2E+09
SEQF1160_01288	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium periodonticum	0.558557126	2E+09
SEQF1160_01789	Fructose-bisphosphate aldolase class 1	Fusobacterium periodonticum	0.558557126	2E+09
SEQF1680_01493	Heme-binding protein A	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1879_01514	Acyl carrier protein	Fusobacterium sp.	0.558557126	2E+09
SEQF1883_01455	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF1883_01473	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2065_00467	Heme-binding protein A	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2065_01200	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2065_01289	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2065_01578	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2067_00276	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2067_00469	putative D D-dipeptide-binding periplasmic protein DdpA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2067_01361	Acyl carrier protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2067_01419	Periplasmic dipeptide transport protein	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2067_01689	34 kDa membrane antigen	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2067_01727	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2406_00005	Phosphocarrier protein HPr	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2406_00033	30S ribosomal protein S7	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2406_00459	Butyrate--acetoacetate CoA-transferase subunit B	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2406_00779	Acyl carrier protein	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2406_01640	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2406_01961	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2406_02262	Fructose-bisphosphate aldolase class 1	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_00087	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_00804	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_00916	Acyl carrier protein	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_00992	Fructose-bisphosphate aldolase class 1	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_01359	34 kDa membrane antigen	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_01422	Butyrate--acetoacetate CoA-transferase subunit B	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_01999	Phosphocarrier protein HPr	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2529_02028	30S ribosomal protein S7	Fusobacterium periodonticum	0.558557126	2E+09
SEQF2530_00122	High-affinity zinc uptake system binding-protein ZnuA	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2530_00139	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2530_00243	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2530_01408	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2530_01787	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2531_00738	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2531_01081	Heme-binding protein A	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2531_01452	30S ribosomal protein S7	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2531_01969	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2531_02617	Phosphocarrier protein HPr	Fusobacterium nucleatum	0.558557126	2E+09
SEQF2532_00293	Caffeyl-CoA reductase-Etf complex subunit CarE	Fusobacterium necrophorum	0.558557126	2E+09
SEQF2532_01026	Glutaconate CoA-transferase subunit B	Fusobacterium necrophorum	0.558557126	2E+09
SEQF2532_01493	34 kDa membrane antigen	Fusobacterium necrophorum	0.558557126	2E+09
